DIRECTORIO_MZ,DIRECTORIO_PRED,DIRECTORIO_HOG,DIRECTORIO_PER,periodo,SECTOR,Cod_Locali,Nom_Locali,Cod_UPL,Nom_UPL,A6x2,A6x3,C1,D1,E1,E1x1,G1,H1,C303,sexo_jefe,Ax201,Bx201,Cx201,Dx201,Ex201,Fx201,Gx201,Hx201,Ix201,Jx201,Ax202,ind_distribuciontareas_202,Jx402,Jx403,Kx404_1,Kx404_2,Kx404_3,Kx404_4,Kx404_5,Kx404_6,Lx404_1,Lx404_2,Lx404_3,Lx404_4,Lx404_5,Lx404_6,Mx404_1,Mx404_2,Mx404_3,Mx404_4,Mx404_5,Mx404_6,Nx404_1,Nx404_2,Nx404_3,Nx404_4,Nx404_5,Nx404_6,F405,G406,IPS_dia,IPS_noche,IPSJ_A,IPSJ_C,IPSJ_E,Dx704,ICG_D,Bx704,ICG_B,Ax102,Bx102,Cx102,Dx102,Ex102,Fx102,Gx102,A101,ind_salud_101,ind_salud_102,fexp_calp_anu,fexp_calh_anu
202504074,202504074001,20250407400101,2025040740010101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,89,2,2,2,,6,3,2,2,1,1,1,8,1,1,1,,,8.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2.0,3.0,3.0,4.0,3.0,3,3.0,4,4.0,0,1,1,1,1,1,1,3,0,1,209.359930008749,82.6352592592593
202504074,202504074002,20250407400201,2025040740020102,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,71,2,2,2,,2,3,2,2,1,1,2,8,2,1,2,,,8.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,3,2.0,3.0,3.0,3.0,4.0,3,3.0,3,3.0,1,1,0,1,1,2,0,2,0,1,157.019947506562,82.6352592592593
202504074,202504074003,20250407400301,2025040740030101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,79,2,2,2,,2,3,2,2,1,2,7,7,1,7,1,8.0,8.0,7.0,6,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2.0,3.0,4.0,4.0,4.0,4,4.0,3,3.0,0,1,0,1,1,1,0,4,1,0,209.359930008749,82.6352592592593
202504074,202504074004,20250407400401,2025040740040102,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,54,3,2,2,,5,3,2,2,1,1,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1.0,2.0,3.0,2.0,2.0,4,4.0,4,4.0,0,0,0,1,1,1,1,2,0,0,157.019947506562,82.6352592592593
202504074,202504074005,20250407400501,2025040740050101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,57,6,1,1,,5,3,2,1,1,1,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,4.0,3.0,3.0,3,3.0,4,4.0,0,1,1,0,2,2,0,3,0,1,104.679965004374,82.6352592592593
202504074,202504074006,20250407400601,2025040740060101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,36,4,2,2,,3,3,2,2,1,1,1,8,1,1,1,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,3,1.0,3.0,2.0,3.0,3.0,4,4.0,3,3.0,0,1,1,1,1,1,1,3,0,1,104.679965004374,82.6352592592593
202504074,202504074007,20250407400701,2025040740070101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,50,3,2,2,,5,3,2,2,1,1,1,8,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,2,2.0,2.0,3.0,3.0,4.0,4,4.0,4,4.0,0,1,1,1,1,1,1,3,0,1,104.679965004374,82.6352592592593
202504074,202504074008,20250407400801,2025040740080101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,38,4,2,2,,3,3,2,2,1,1,1,8,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,4.0,3.0,3.0,3,3.0,4,4.0,0,1,1,1,1,1,1,2,0,1,209.359930008749,82.6352592592593
202504074,202504074009,20250407400901,2025040740090101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,78,2,2,2,,6,3,2,2,1,7,1,7,1,1,7,,,7.0,2,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1.0,2.0,3.0,4.0,2.0,3,3.0,2,2.0,1,2,2,2,1,1,1,2,0,2,104.679965004374,82.6352592592593
202504074,202504074010,20250407401001,2025040740100101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,1,62,6,2,1,,2,3,2,1,3,1,1,7,2,2,1,5.0,8.0,2.0,2,1,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,2.0,2.0,3.0,2.0,3.0,5,5.0,4,4.0,0,0,1,1,1,1,1,3,0,1,209.359930008749,82.6352592592593
202504074,202504074011,20250407401101,2025040740110101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,60,2,2,2,,3,3,2,2,1,1,1,8,2,2,1,4.0,3.0,,2,1,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,4.0,3.0,3.0,3.0,4.0,3,3.0,3,3.0,2,0,1,1,1,1,1,3,0,1,104.679965004374,82.6352592592593
202504074,202504074012,20250407401201,2025040740120101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,80,4,1,1,,6,3,2,1,1,1,1,8,1,1,1,,,8.0,2,1,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2.0,2.0,3.0,3.0,3.0,3,3.0,4,4.0,1,0,1,1,1,1,1,3,0,1,104.679965004374,82.6352592592593
202504074,202504074013,20250407401301,2025040740130102,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,1,33,5,1,2,,3,3,2,2,1,1,1,8,1,1,1,8.0,5.0,,2,1,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1.0,2.0,3.0,1.0,3.0,3,3.0,4,4.0,0,1,1,1,1,2,1,3,0,1,418.719860017498,82.6352592592593
202504074,202504074014,20250407401401,2025040740140101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,55,4,2,2,,5,3,2,2,1,1,1,8,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,2.0,3.0,4.0,3.0,4.0,4,4.0,3,3.0,0,0,1,1,1,1,1,3,0,1,104.679965004374,82.6352592592593
202504074,202504074015,20250407401501,2025040740150102,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,34,5,2,2,,3,3,2,2,1,2,3,3,3,3,3,8.0,8.0,,2,1,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,2.0,3.0,4.0,2.0,3.0,3,3.0,3,3.0,1,0,1,1,1,1,1,2,0,1,209.359930008749,82.6352592592593
202504074,202504074016,20250407401601,2025040740160101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,57,3,2,2,,1,3,2,2,2,1,1,1,1,1,1,,,,2,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,3.0,4.0,3.0,2.0,3.0,3,3.0,3,3.0,0,1,1,1,1,1,1,2,0,1,104.679965004374,82.6352592592593
202504074,202504074017,20250407401701,2025040740170101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,74,3,2,2,,6,3,2,2,1,1,1,8,1,1,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,3.0,3.0,4,4.0,4,4.0,1,0,1,1,1,1,2,3,0,1,104.679965004374,82.6352592592593
202504074,202504074018,20250407401801,2025040740180101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,76,2,2,2,,5,3,2,2,1,1,1,8,1,1,1,,,8.0,2,1,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,3.0,3.0,3.0,3.0,3.0,2,2.0,2,2.0,1,1,2,2,2,2,1,2,0,2,104.679965004374,82.6352592592593
202504074,202504074019,20250407401901,2025040740190102,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,68,2,2,2,,6,3,2,2,1,5,1,7,1,1,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,2,3.0,2.0,1.0,3.0,2.0,3,3.0,3,3.0,0,0,1,0,1,1,0,2,0,0,209.359930008749,82.6352592592593
202504074,202504074020,20250407402001,2025040740200101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,88,2,2,2,,6,3,2,2,1,1,1,8,1,1,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,4.0,4.0,4.0,4,4.0,3,3.0,1,0,1,1,1,0,1,2,0,1,157.019947506562,82.6352592592593
202504074,202504074021,20250407402101,2025040740210101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,45,5,1,1,,5,3,2,1,1,1,1,8,1,1,1,8.0,7.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,4.0,2.0,2.0,3,3.0,3,3.0,1,0,1,0,1,1,0,2,0,0,104.679965004374,82.6352592592593
202504074,202504074022,20250407402201,2025040740220101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,60,3,2,2,,5,3,2,2,1,1,1,1,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,3.0,3.0,3.0,4,4.0,3,3.0,0,1,0,1,1,1,1,3,0,1,104.679965004374,82.6352592592593
202504074,202504074023,20250407402301,2025040740230101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,64,2,1,1,,5,3,2,1,1,1,1,1,1,1,1,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,3.0,3.0,4.0,2,2.0,2,2.0,0,3,1,1,1,1,1,2,0,1,104.679965004374,82.6352592592593
202504074,202504074024,20250407402401,2025040740240103,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,61,2,1,1,,2,3,2,1,1,1,1,8,1,1,1,,,1.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2.0,1.0,3.0,4.0,3.0,3,3.0,4,4.0,1,1,1,1,0,1,1,2,0,1,314.039895013123,82.6352592592593
202504074,202504074025,20250407402501,2025040740250101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,1,55,3,1,2,,2,3,2,2,1,1,1,3,1,1,1,2.0,8.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,3.0,3.0,1.0,2,2.0,3,3.0,1,1,1,0,1,0,1,2,0,1,314.039895013123,82.6352592592593
202504074,202504074025,20250407402502,2025040740250201,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,90,2,2,2,,6,3,2,2,1,8,7,7,7,7,7,,,7.0,4,3,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1,4.0,1.0,2.0,3.0,3.0,3,3.0,1,1.0,1,1,1,1,1,2,1,3,0,1,104.679965004374,82.6352592592593
202504074,202504074026,20250407402601,2025040740260101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,30,4,2,2,,1,3,2,2,1,1,1,1,1,1,1,,,,4,3,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,2.0,2.0,3.0,3.0,3.0,2,2.0,3,3.0,1,1,1,1,1,1,0,2,0,1,104.679965004374,82.6352592592593
202504074,202504074027,20250407402701,2025040740270101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,80,2,2,2,,6,3,2,2,2,1,1,8,1,1,1,,,8.0,2,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,3.0,3.0,3.0,3,3.0,4,4.0,1,1,1,1,1,0,1,3,0,1,104.679965004374,82.6352592592593
202504074,202504074028,20250407402801,2025040740280101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,60,2,2,2,,3,3,2,2,1,2,2,2,2,7,1,,,7.0,2,1,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2.0,3.0,3.0,1.0,3.0,3,3.0,4,4.0,1,1,1,1,1,1,1,3,0,1,157.019947506562,82.6352592592593
202504074,202504074029,20250407402901,2025040740290101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,70,6,1,1,,5,3,2,1,1,1,1,8,1,1,1,,,8.0,1,1,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,3.0,4.0,1.0,3.0,2.0,1,1.0,1,1.0,1,0,1,1,0,2,1,2,0,1,104.679965004374,82.6352592592593
202504075,202504075001,20250407500101,2025040750010101,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,61,6,1,1,,1,2,2,1,1,1,1,8,1,1,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,2.0,2.0,2,2.0,4,4.0,0,1,1,0,3,0,0,4,1,1,17.8431758530184,14.0855555555556
202504075,202504075002,20250407500201,2025040750020103,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,2,28,6,1,1,,1,2,1,1,2,1,2,2,4,1,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,2.0,2.0,4,4.0,2,2.0,0,0,0,0,1,0,0,3,0,0,53.5295275590551,14.0855555555556
202504075,202504075003,20250407500301,2025040750030102,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,2,32,5,2,2,,1,2,1,1,5,1,5,5,1,1,1,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,2.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,71.3727034120735,14.0855555555556
202504075,202504075004,20250407500401,2025040750040103,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,2,27,5,2,2,,1,2,2,1,4,1,2,8,2,4,3,2.0,4.0,,2,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,2.0,4.0,1.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,53.5295275590551,14.0855555555556
202504075,202504075005,20250407500501,2025040750050102,202504,Sector Sur Occidente,8,KENNEDY,UPL17,Bosa,0,45,4,1,1,,2,2,2,1,4,1,4,8,4,4,3,4.0,8.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,3.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,53.5295275590551,14.0855555555556
