Fecha,SectorUPL,Localidad,Unidad_de_Planeamiento_Local_UPL,A6x2,A6x3,C1,D1,E1,E1x1,G1,H1,C303,sexo_jefe,Ax201,Bx201,Cx201,Dx201,Ex201,Fx201,Gx201,Hx201,Ix201,Jx201,Ax202,ind_distribuciontareas_202,Jx402,Jx403,Kx404_1,Kx404_2,Kx404_3,Kx404_4,Kx404_5,Kx404_6,Lx404_1,Lx404_2,Lx404_3,Lx404_4,Lx404_5,Lx404_6,Mx404_1,Mx404_2,Mx404_3,Mx404_4,Mx404_5,Mx404_6,Nx404_1,Nx404_2,Nx404_3,Nx404_4,Nx404_5,Nx404_6,F405,G406,IPS_dia,IPS_noche,IPSJ_A,IPSJ_C,IPSJ_E,Dx704,ICG_D,Bx704,ICG_B,Ax102,Bx102,Cx102,Dx102,Ex102,Fx102,Gx102,A101,ind_salud_101,ind_salud_102,fexp_calp_anu,fexp_calh_anu
2025-12-01,Sector Sur Occidente,Kennedy,Edén,0,27,4,2,2,,3,2,1,2,3,3,3,8,3,3,3,3.0,3.0,,1,1,2.0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,2.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,468.218277449047,227.330508474576
2025-12-01,Sector Sur Occidente,Kennedy,Edén,0,48,4,2,2,,1,2,1,2,4,4,4,4,4,4,4,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1.0,3.0,2.0,4.0,2.0,3,3.0,3,3.0,0,0,0,1,1,0,1,3,0,0,234.109138724523,227.330508474576
2025-12-01,Sector Sur Occidente,Kennedy,Edén,2,64,4,2,2,,2,2,1,1,4,4,4,8,4,4,4,,,4.0,2,1,2.0,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2.0,1.0,2.0,2.0,2.0,2,2.0,2,2.0,1,0,1,0,1,1,1,3,0,1,1123.72386587771,272.796610169491
2025-12-01,Sector Sur Occidente,Kennedy,Edén,0,49,6,2,2,,5,2,1,2,1,1,1,8,1,1,1,1.0,1.0,1.0,1,1,2.0,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,3.0,1.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,1,1,1,1,1,4,1,1,140.465483234714,90.9322033898305
2025-12-01,Sector Sur Occidente,Kennedy,Edén,2,56,6,1,1,,5,2,2,2,6,6,6,8,6,4,4,,,4.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,4.0,4.0,3.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,561.861932938856,181.864406779661
2025-12-01,Sector Sur Occidente,Kennedy,Edén,0,59,4,2,2,,6,2,2,2,4,4,4,8,4,4,4,,,,1,1,2.0,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2.0,1.0,4.0,2.0,2.0,2,2.0,99,,0,0,0,0,0,0,0,4,1,0,234.109138724523,90.9322033898305
2025-12-01,Sector Sur Occidente,Kennedy,Edén,0,68,5,2,2,,6,2,2,2,1,1,1,1,1,1,1,,,1.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,2.0,,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,749.149243918475,363.728813559322
2025-12-01,Sector Sur Occidente,Kennedy,Edén,5,65,6,2,2,,5,2,2,2,4,4,4,4,4,4,4,,,4.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,3.0,4.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,1,0,0,468.218277449047,181.864406779661
2025-12-01,Sector Sur Occidente,Kennedy,Edén,0,54,3,1,1,,2,2,2,1,1,1,1,1,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,374.574621959237,363.728813559322
2025-12-01,Sector Sur Occidente,Bosa,Edén,0,30,5,1,1,,3,2,2,1,3,3,3,3,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5,4,5.0,4.0,4.0,4.0,,2,2.0,4,4.0,0,0,0,0,0,0,0,5,1,0,309.190763052209,141.690850815851
2025-12-01,Sector Sur Occidente,Bosa,Edén,1,32,6,1,2,,3,2,2,2,3,3,3,8,3,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5.0,5.0,2.0,2.0,2.0,1,1.0,5,5.0,0,0,0,0,0,0,0,1,0,0,347.839608433735,212.536276223776
2025-12-01,Sector Sur Occidente,Bosa,Edén,1,51,4,2,1,,3,2,2,1,3,3,3,8,2,3,3,8.0,8.0,,1,1,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,1.0,1.0,1.0,4,4.0,3,3.0,0,0,0,0,0,0,0,5,1,0,347.839608433735,212.536276223776
2025-12-01,Sector Sur Occidente,Bosa,Edén,2,23,4,2,2,,1,2,2,1,4,4,4,4,4,4,4,,,,1,1,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,3.0,4.0,2.0,2,2.0,3,3.0,0,0,0,0,0,0,0,5,1,0,927.572289156626,212.536276223776
2025-12-01,Sector Sur Occidente,Bosa,Edén,2,23,4,1,1,,1,2,2,2,4,4,4,4,1,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,3.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,463.786144578313,212.536276223776
2025-12-01,Sector Sur Occidente,Bosa,Edén,0,40,4,2,2,,3,2,2,2,4,4,4,8,1,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,6,4.0,,4.0,4.0,1.0,3,3.0,3,3.0,0,0,0,0,0,1,0,4,1,0,695.67921686747,425.072552447552
2025-12-01,Sector Sur Occidente,Bosa,Edén,4,20,4,1,1,,1,2,2,2,4,4,4,8,4,4,4,,,4.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,3,5.0,3.0,4.0,4.0,4.0,4,4.0,5,5.0,0,0,0,0,0,0,0,5,1,0,1043.5188253012,273.260926573427
2025-12-01,Sector Sur Occidente,Bosa,Edén,2,24,4,1,1,,1,2,2,2,1,1,1,1,1,1,1,,,5.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,3.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,1192.59294320138,546.521853146853
2025-12-01,Sector Sur Occidente,Bosa,Edén,3,58,2,2,2,,3,2,2,1,1,1,1,8,1,1,3,,,3.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,6,5.0,,4.0,4.0,4.0,4,4.0,2,2.0,1,1,1,1,1,1,1,4,1,1,2087.03765060241,546.521853146853
2025-12-01,Sector Sur Occidente,Bosa,Edén,0,80,1,2,2,,6,2,1,2,1,7,1,8,1,1,1,,,7.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,4.0,,,4,4.0,1,1.0,1,1,1,1,0,0,0,3,0,0,596.296471600688,546.521853146853
2025-12-01,Sector Sur Occidente,Bosa,Edén,1,26,4,1,1,,3,2,2,1,4,4,4,4,5,4,4,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,5,1,0,2385.18588640275,728.695804195804
2025-12-01,Sector Sur Occidente,Bosa,Edén,0,42,5,2,2,,1,2,1,2,3,8,1,8,1,1,1,7.0,1.0,,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5.0,5.0,4.0,3.0,4.0,1,1.0,1,1.0,0,0,0,0,0,0,0,4,1,0,795.061962134251,728.695804195804
2025-12-01,Sector Sur Occidente,Bosa,Edén,0,30,4,1,2,,3,2,2,1,3,3,3,3,3,3,3,3.0,3.0,,2,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,3.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,1192.59294320138,728.695804195804
2025-12-01,Sector Sur Occidente,Bosa,Edén,0,42,4,2,2,,2,2,2,2,1,1,1,1,1,4,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,447.222353700516,273.260926573427
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,0,57,4,2,2,,5,2,1,2,4,4,4,4,4,4,4,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,2.0,2.0,2.0,3,3.0,2,2.0,1,0,1,0,1,1,0,2,0,0,121.300125814938,130.725277630883
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,5,51,4,2,2,,1,2,1,2,4,4,4,4,4,4,4,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,4.0,4.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,303.250314537344,130.725277630883
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,5,57,2,2,2,,1,2,1,1,4,4,4,4,4,4,4,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,2.0,3,3.0,2,2.0,0,0,0,0,0,0,0,3,0,0,181.950188722407,65.3626388154416
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,3,20,5,2,2,,3,2,2,1,4,4,4,4,4,4,4,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,4.0,4.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,242.600251629875,65.3626388154416
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,0,72,2,1,1,,2,2,1,1,1,1,1,8,1,1,1,,,1.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,4.0,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,2,0,0,60.6500629074688,65.3626388154416
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,0,68,4,1,1,,1,2,1,1,1,1,1,1,1,1,1,,,1.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,4.0,4.0,3.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,121.300125814938,130.725277630883
2025-12-01,Sector Sur Occidente,Bosa,Bosa,0,65,2,1,1,,5,2,1,1,1,1,1,8,1,1,1,,,1.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,2.0,3.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,460.315263360246,343.907407407407
2025-12-01,Sector Sur Occidente,Bosa,Bosa,2,20,4,1,2,,1,2,2,2,1,1,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,6,4.0,,4.0,4.0,2.0,3,3.0,2,2.0,0,0,0,0,0,0,0,5,1,0,1150.78815840062,573.179012345679
2025-12-01,Sector Sur Occidente,Bosa,Bosa,0,55,3,2,2,,1,2,2,2,5,5,5,8,5,1,1,5.0,5.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,4.0,4.0,4.0,5,5.0,5,5.0,0,0,0,0,0,0,0,4,1,0,1150.78815840062,573.179012345679
2025-12-01,Sector Sur Occidente,Bosa,Bosa,0,34,4,2,2,,5,2,2,2,4,4,4,8,4,1,1,,,,4,3,2.0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,6,5.0,,4.0,4.0,4.0,1,1.0,1,1.0,0,0,0,0,0,0,0,4,1,0,1150.78815840062,573.179012345679
2025-12-01,Sector Sur Occidente,Bosa,Bosa,1,38,4,2,2,,3,2,2,1,3,3,3,8,3,3,8,,,,2,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,2.0,2.0,4,4.0,2,2.0,0,0,1,0,1,0,0,4,1,0,1841.26105344098,687.814814814815
2025-12-01,Sector Sur Occidente,Bosa,Bosa,0,65,4,1,1,,2,2,2,1,2,1,2,2,2,3,3,,,8.0,2,1,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,3.0,2.0,4,4.0,1,1.0,0,0,0,0,0,0,0,5,1,0,920.630526720492,343.907407407407
2025-12-01,Sector Sur Occidente,Bosa,Bosa,9,19,4,2,2,,1,2,2,2,4,4,4,8,4,4,4,,,5.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,3.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,1,4,1,0,920.630526720492,343.907407407407
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,0,26,4,2,2,,1,2,2,2,4,4,4,4,4,4,4,4.0,4.0,4.0,1,1,2.0,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3.0,1.0,2.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,1,0,4,1,0,83.9770101795722,45.2510576414595
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,1,55,2,1,1,,3,2,1,2,4,4,4,4,4,4,4,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,2.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,251.931030538717,135.753172924379
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,2,23,1,1,1,,1,2,2,2,1,1,1,1,1,1,1,,,1.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,4,2.0,4.0,2.0,4.0,4.0,4,4.0,2,2.0,1,1,1,1,1,1,0,3,0,1,419.885050897861,90.5021152829191
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,0,26,4,2,2,,3,2,1,2,3,3,3,8,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,1.0,2.0,2.0,2,2.0,4,4.0,1,1,1,1,0,1,1,3,0,1,335.908040718289,181.004230565838
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,0,62,4,2,2,,5,2,1,2,4,4,4,8,4,4,4,,,4.0,1,1,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,4,4.0,4.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,62.9827576346792,45.2510576414595
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,0,23,4,1,1,,3,2,1,1,3,3,3,3,3,3,3,3.0,3.0,,1,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,83.9770101795722,45.2510576414595
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,1,36,4,2,2,,3,3,2,2,4,4,4,4,4,4,4,4.0,4.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,1,0,3,0,0,1194.33970033169,429.04706504495
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,0,43,6,2,2,,3,3,2,2,3,3,3,3,3,3,3,,,3.0,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,2.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,5,1,0,298.584925082923,160.892649391856
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,2,18,5,2,2,,1,3,2,1,4,4,4,4,4,4,4,4.0,4.0,,1,1,2.0,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,3.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,447.877387624385,160.892649391856
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,1,32,6,2,2,,1,3,2,1,2,2,2,2,2,4,1,,,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,1.0,2.0,1.0,3,3.0,3,3.0,1,0,1,0,0,1,1,4,1,0,497.641541804873,214.523532522475
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,2,22,4,1,2,,3,3,1,1,4,4,4,8,4,4,4,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,2.0,4.0,,3,3.0,3,3.0,0,0,0,0,0,0,0,2,0,0,746.462312707309,321.785298783712
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,1,70,3,2,2,,2,3,1,1,3,3,3,3,3,3,3,,,3.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,2.0,2.0,3,3.0,3,3.0,0,0,0,0,0,0,0,3,0,0,398.113233443898,214.523532522475
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,0,58,3,2,2,,5,3,2,2,1,1,1,1,1,1,1,1.0,1.0,,1,1,,,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3.0,3.0,2.0,2.0,1.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,447.877387624385,321.785298783712
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,7,34,4,1,1,,1,3,2,1,4,4,4,4,4,4,4,4.0,4.0,,1,1,,,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,4,4,4.0,4.0,2.0,2.0,4.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,199.056616721949,107.261766261237
2025-12-01,Sector Sur Occidente,Kennedy,Bosa,2,50,5,1,1,,5,3,2,2,4,4,4,4,4,4,4,,,4.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,3.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,298.584925082924,107.261766261237
2025-12-01,Sector Sur Occidente,Bosa,Bosa,0,36,6,2,1,,3,2,2,2,2,2,2,8,2,2,2,2.0,2.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,3.0,3.0,2.0,2,2.0,2,2.0,0,0,0,0,1,0,0,4,1,0,739.792387543253,368.472222222222
2025-12-01,Sector Sur Occidente,Bosa,Bosa,0,61,3,2,3,,1,2,2,2,1,1,1,8,1,1,1,,,7.0,3,2,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,3.0,2.0,2.0,4,4.0,2,2.0,0,0,1,0,1,0,0,4,1,0,493.194925028835,368.472222222222
2025-12-01,Sector Sur Occidente,Bosa,Bosa,0,66,5,1,1,,1,2,2,1,1,1,1,8,1,1,1,,,8.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,4.0,4.0,4.0,2,2.0,3,3.0,0,0,0,0,0,0,0,5,1,0,657.59323337178,491.296296296296
2025-12-01,Sector Sur Occidente,Bosa,Bosa,0,39,2,2,2,,3,2,2,2,4,4,4,8,4,4,4,2.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,2.0,3,3.0,2,2.0,1,0,0,0,1,0,0,4,1,0,1972.77970011534,736.944444444444
2025-12-01,Sector Sur Occidente,Bosa,Bosa,1,60,3,1,2,,3,2,2,2,1,2,1,8,1,3,3,1.0,1.0,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,5.0,5.0,4.0,4,4.0,2,2.0,0,0,0,0,0,0,0,5,1,0,1479.58477508651,736.944444444444
2025-12-01,Sector Sur Occidente,Bosa,Bosa,2,46,5,2,2,,1,2,1,1,1,1,1,8,1,4,4,1.0,1.0,5.0,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,3.0,4.0,1.0,3,3.0,1,1.0,1,1,1,1,1,0,0,4,1,1,986.38985005767,245.648148148148
2025-12-01,Sector Sur Occidente,Bosa,Bosa,0,44,4,1,1,,5,2,2,1,1,1,1,8,8,1,1,,,,3,2,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2.0,1.0,5.0,5.0,2.0,1,1.0,1,1.0,1,0,0,0,0,0,0,4,1,0,328.79661668589,245.648148148148
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,1,45,4,2,2,,3,3,2,1,2,1,2,2,2,1,1,3.0,3.0,,6,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,4.0,4.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,270.250874056731,145.797335486476
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,0,37,6,1,1,,3,3,2,1,3,3,3,8,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,270.250874056731,145.797335486476
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,7,29,4,1,1,,1,3,2,1,4,4,4,4,4,4,4,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,4.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,270.250874056731,145.797335486476
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,5,52,6,2,2,,1,3,2,1,5,6,5,5,5,4,4,,,8.0,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,2.0,2.0,2.0,2,2.0,1,1.0,0,0,0,1,0,1,1,4,1,0,315.292686399519,97.1982236576504
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,0,56,4,1,2,,1,3,2,1,6,1,1,1,2,3,1,,,,2,1,2.0,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,3.0,2.0,4,4.0,2,2.0,1,0,1,1,1,1,1,3,0,1,90.0836246855769,48.5991118288252
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,0,28,4,1,1,,3,3,2,1,2,1,2,8,3,2,1,2.0,2.0,,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,1.0,4.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,281.511327142428,151.872224465079
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,1,25,5,2,2,,3,3,2,1,3,6,3,8,2,3,3,,,,2,1,2.0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,2,3.0,2.0,2.0,2.0,2.0,4,4.0,1,1.0,0,0,0,0,0,0,0,4,1,0,281.511327142428,151.872224465079
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,2,18,4,2,1,,2,3,2,2,1,2,1,1,1,1,1,1.0,1.0,1.0,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,1.0,1.0,1.0,4,4.0,4,4.0,1,0,1,0,0,0,0,4,1,0,328.429881666166,101.248149643386
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,0,49,4,2,2,,1,3,2,2,5,6,1,8,1,4,1,,,,5,3,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,1.0,,2.0,4,4.0,2,2.0,0,0,0,0,0,1,0,4,1,0,234.59277261869,101.248149643386
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,0,31,5,1,1,,3,3,2,1,3,8,3,8,3,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,3.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,187.674218094952,101.248149643386
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,0,43,6,2,2,,5,3,2,2,4,6,1,8,1,1,1,7.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,3.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,93.8371090474759,101.248149643386
2025-12-01,Sector Sur Occidente,Kennedy,Kennedy,2,50,5,1,1,,1,3,2,2,1,5,4,8,4,4,4,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,,4.0,,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,312.008387582857,96.1857421612165
